record_id,record_type,drive_file_id,drive_filename,drive_mime_type,drive_size_bytes,archive_filename,internal_filename,volume,issue,article_number,year,article_title,author,printed_page_range,pdf_pages,sha256,text_extraction_status,research_status,local_path,text_path,notes
M-0777,archive_pdf,REDACTED,vol32-iss1.zip,application/zip,52973234,vol32-iss1.zip,iss1/007-review-of-america-s-spiritual-utopias-the-quest-for-heaven-on-earth.pdf,32,1,7,2012,Review of America's Spiritual Utopias: The Quest for Heaven on Earth,Timothy Miller,,4,662fe311bb54c7ca9907a44d02f9e65ea187a0740a76f05e67722d50624b0878,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss1/007-review-of-america-s-spiritual-utopias-the-quest-for-heaven-on-earth.pdf,recovered/corpus-v32/iss1/007-review-of-america-s-spiritual-utopias-the-quest-for-heaven-on-earth.txt,kind=book_review
M-0778,archive_pdf,REDACTED,vol32-iss1.zip,application/zip,52973234,vol32-iss1.zip,iss1/008-review-of-modem-polygamy-in-the-united-states-historical-cultural-and-legal-issues.pdf,32,1,8,2012,"Review of Modem Polygamy in the United States: Historical, Cultural, and Legal Issues",Christopher James Blythe,,4,c47c4ace137e51a36cc1f0f07f3bc7b35d3179cc4e7852ebeab15421584baac1,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss1/008-review-of-modem-polygamy-in-the-united-states-historical-cultural-and-legal-issues.pdf,recovered/corpus-v32/iss1/008-review-of-modem-polygamy-in-the-united-states-historical-cultural-and-legal-issues.txt,kind=book_review
M-0779,archive_pdf,REDACTED,vol32-iss1.zip,application/zip,52973234,vol32-iss1.zip,iss1/009-review-of-the-shakers-through-french-eyes-essays-on-the-shaker-religious-sect-1799-1912.pdf,32,1,9,2012,"Review of The Shakers through French Eyes: Essays on the Shaker Religious Sect, 1799-1912",Glendyne R. Wergland,,4,fe948a7317580c17d5c979b14444bd294a9b8d181b4feb628acac43aec91ac65,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss1/009-review-of-the-shakers-through-french-eyes-essays-on-the-shaker-religious-sect-1799-1912.pdf,recovered/corpus-v32/iss1/009-review-of-the-shakers-through-french-eyes-essays-on-the-shaker-religious-sect-1799-1912.txt,kind=book_review
M-0780,archive_pdf,REDACTED,vol32-iss1.zip,application/zip,52973234,vol32-iss1.zip,iss1/010-review-of-new-harmony-then-and-now.pdf,32,1,10,2012,Review of New Harmony Then and Now,Donald E. Janzen,,5,ced52bc2b0d5e22f575bf14caf524292b16dd1cdf2feacb3979934a40312fed1,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss1/010-review-of-new-harmony-then-and-now.pdf,recovered/corpus-v32/iss1/010-review-of-new-harmony-then-and-now.txt,kind=book_review
M-0781,archive_pdf,REDACTED,vol32-iss1.zip,application/zip,52973234,vol32-iss1.zip,iss1/011-notes-on-across-the-great-divide-a-photo-chronicle-of-the-counterculture.pdf,32,1,11,2012,Notes on Across the Great Divide: A Photo Chronicle of the Counterculture,Timothy Miller,,2,78f21356a4435447ab584e09ae19a15acb1816c8e89aa22ef8837c3e5abd298a,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss1/011-notes-on-across-the-great-divide-a-photo-chronicle-of-the-counterculture.pdf,recovered/corpus-v32/iss1/011-notes-on-across-the-great-divide-a-photo-chronicle-of-the-counterculture.txt,kind=article
M-0782,archive_pdf,REDACTED,vol32-iss1.zip,application/zip,52973234,vol32-iss1.zip,iss1/012-notes-on-arms-wide-open-a-midwife-s-journey.pdf,32,1,12,2012,Notes on Arms Wide Open: A Midwife's Journey,Timothy Miller,,2,b3006dc351f3bd2a593d7f3b7420e53441c02c7d8d1c38b3d788d219b063df11,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss1/012-notes-on-arms-wide-open-a-midwife-s-journey.pdf,recovered/corpus-v32/iss1/012-notes-on-arms-wide-open-a-midwife-s-journey.txt,kind=article
M-0783,archive_pdf,REDACTED,vol32-iss1.zip,application/zip,52973234,vol32-iss1.zip,iss1/013-back-matter.pdf,32,1,13,2012,Back Matter,,,2,302c7e23f28a1ae5f950c66e522c1eb8927165ff474bbafa87206239da68a283,extracted,metadata triaged,recovered/corpus-v32/iss1/013-back-matter.pdf,recovered/corpus-v32/iss1/013-back-matter.txt,kind=back_matter
M-0784,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/001-front-matter.pdf,32,2,1,2012,Front Matter,,,4,c44c036f0120e54e0474ac21015b59bcf62897b7ed686ae1b63c9c83256dcdf6,extracted,metadata triaged,recovered/corpus-v32/iss2/001-front-matter.pdf,recovered/corpus-v32/iss2/001-front-matter.txt,kind=front_matter
M-0785,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/002-contents.pdf,32,2,2,2012,Contents,,,4,cb67426024ca4b11fe75c37867cc44aaf4f775294de1cd324ba4167dfc1bc1d3,extracted,metadata triaged,recovered/corpus-v32/iss2/002-contents.pdf,recovered/corpus-v32/iss2/002-contents.txt,kind=contents
M-0786,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/003-from-the-editors.pdf,32,2,3,2012,From the Editors,"Peter Hoehnle, Carol Medlicott, Joshua Fleer, and Ruth Lambach",,2,627b21021403c10abaec5255828dee951bf91d6f95c6738553caab8c1c19e2ad,extracted,metadata triaged,recovered/corpus-v32/iss2/003-from-the-editors.pdf,recovered/corpus-v32/iss2/003-from-the-editors.txt,kind=editorial
M-0787,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/004-charitable-trusts-and-longevity-in-new-zealand-s-intentional-communities.pdf,32,2,4,2012,Charitable Trusts and Longevity in New Zealand's Intentional Communities,Olive Jones,,24,056649dab82be882dc4698a5f78fb2656763b480046b1077aefa2797698e7a57,extracted,close read; finding promoted,recovered/corpus-v32/iss2/004-charitable-trusts-and-longevity-in-new-zealand-s-intentional-communities.pdf,recovered/corpus-v32/iss2/004-charitable-trusts-and-longevity-in-new-zealand-s-intentional-communities.txt,kind=article
M-0788,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/005-the-new-kibbutzim-case-study-overview-of-the-structure-organization-and-management-of-a-kibbutz-of-kvutzot.pdf,32,2,5,2012,"The New Kibbutzim: Case Study Overview of the Structure, Organization, and Management of a Kibbutz of Kvutzot",James Horrox,,25,798ab565d2c40569b29e09a7ce1e277f2fe77adb61687be26ac0d6640d2b8206,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss2/005-the-new-kibbutzim-case-study-overview-of-the-structure-organization-and-management-of-a-kibbutz-of-kvutzot.pdf,recovered/corpus-v32/iss2/005-the-new-kibbutzim-case-study-overview-of-the-structure-organization-and-management-of-a-kibbutz-of-kvutzot.txt,kind=article
M-0789,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/006-single-sex-secular-intentional-communities-in-australia.pdf,32,2,6,2012,"Single-Sex, Secular Intentional Communities in Australia",William J. Metcalf,,34,a64c7a278dce32c60ed7f29a10155a193dc30ce7d86b3ccf44f37a98c3af2c7b,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss2/006-single-sex-secular-intentional-communities-in-australia.pdf,recovered/corpus-v32/iss2/006-single-sex-secular-intentional-communities-in-australia.txt,kind=article
M-0790,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/007-review-of-demographic-directory-of-the-harmony-society.pdf,32,2,7,2012,Review of Demographic Directory of the Harmony Society,Donald E. Pitzer,,3,9282883c068e5c56b8dbb46fbb593767303e68e423be9cf0a2fa8ddb796812e9,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss2/007-review-of-demographic-directory-of-the-harmony-society.pdf,recovered/corpus-v32/iss2/007-review-of-demographic-directory-of-the-harmony-society.txt,kind=book_review
M-0791,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/008-review-of-heaven-s-bride-the-unprintable-life-of-ida-c-craddock-american-mystic-scholar-sexologist-martyr-and.pdf,32,2,8,2012,"Review of Heaven's Bride: The Unprintable Life of Ida C. Craddock, American Mystic, Scholar, Sexologist, Martyr, and Madwoman",Joshua Fleer,,4,0ba9a0f4fa4548089dff8e057d77955c6ca37e988808a158449253a58f3dce66,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss2/008-review-of-heaven-s-bride-the-unprintable-life-of-ida-c-craddock-american-mystic-scholar-sexologist-martyr-and.pdf,recovered/corpus-v32/iss2/008-review-of-heaven-s-bride-the-unprintable-life-of-ida-c-craddock-american-mystic-scholar-sexologist-martyr-and.txt,kind=book_review
M-0792,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/009-review-of-the-hutterites-in-north-america.pdf,32,2,9,2012,Review of The Hutterites in North America,John D. Roth,,5,e77c1125c22ff0d4d1ec1a403f04cde1dfc52e68d2a2bb4f1dcbcfd311973982,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss2/009-review-of-the-hutterites-in-north-america.pdf,recovered/corpus-v32/iss2/009-review-of-the-hutterites-in-north-america.txt,kind=book_review
M-0793,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/010-review-of-from-new-lanark-to-mound-bayou-owenism-in-the-mississippi-delta.pdf,32,2,10,2012,Review of From New Lanark to Mound Bayou: Owenism in the Mississippi Delta,Susan Love Brown,,4,138491d7bde6a04732ddeffcb2d51b79ac025aeb7e4d27783ef370c4891b2543,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss2/010-review-of-from-new-lanark-to-mound-bayou-owenism-in-the-mississippi-delta.pdf,recovered/corpus-v32/iss2/010-review-of-from-new-lanark-to-mound-bayou-owenism-in-the-mississippi-delta.txt,kind=book_review
M-0794,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/011-review-of-discovering-camphill-new-perspectives-research-and-developments.pdf,32,2,11,2012,"Review of Discovering Camphill: New Perspectives, Research, and Developments",Pamela Cushing,,7,7592b50780bee8c6c79d5060c16dee6617b3b86b9fa877daef5752e4386e4d8a,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss2/011-review-of-discovering-camphill-new-perspectives-research-and-developments.pdf,recovered/corpus-v32/iss2/011-review-of-discovering-camphill-new-perspectives-research-and-developments.txt,kind=book_review
M-0795,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/012-review-of-a-thousand-lives-the-untold-story-of-hope-deception-and-survival-at-jonestown.pdf,32,2,12,2012,"Review of A Thousand Lives: The Untold Story of Hope, Deception, and Survival at Jonestown",Brad Stoddard,,4,b6c61703ea4a78a82c4b44c8dc875a4313418cdd75696635f41fa18fffd90376,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss2/012-review-of-a-thousand-lives-the-untold-story-of-hope-deception-and-survival-at-jonestown.pdf,recovered/corpus-v32/iss2/012-review-of-a-thousand-lives-the-untold-story-of-hope-deception-and-survival-at-jonestown.txt,kind=book_review
M-0796,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/013-review-of-talking-with-the-children-of-god-prophecy-and-transformation-in-a-radical-religious-group.pdf,32,2,13,2012,Review of Talking with the Children of God: Prophecy and Transformation in a Radical Religious Group,Timothy Miller,,4,6e759a7268727e64a86c2131fb5714f35c39fe3be2e3d96ba5e2444f9a7d28d2,extracted,contextual close read; no distinct finding,recovered/corpus-v32/iss2/013-review-of-talking-with-the-children-of-god-prophecy-and-transformation-in-a-radical-religious-group.pdf,recovered/corpus-v32/iss2/013-review-of-talking-with-the-children-of-god-prophecy-and-transformation-in-a-radical-religious-group.txt,kind=book_review
M-0797,archive_pdf,REDACTED,vol32-iss2.zip,application/zip,61802532,vol32-iss2.zip,iss2/014-back-matter.pdf,32,2,14,2012,Back Matter,,,2,36c72d33e465eadf85437a58f8394bb4ce15d1b3be71d680d8defb980230d0b1,extracted,metadata triaged,recovered/corpus-v32/iss2/014-back-matter.pdf,recovered/corpus-v32/iss2/014-back-matter.txt,kind=back_matter
M-0798,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/001-front-matter.pdf,33,1,1,2013,Front Matter,,,4,289e78453c7ec1ecfb747cb41fc7fe64643d78bcf0b68e58a27d24644d49ba62,extracted,metadata triaged,recovered/corpus-v33/vol33/iss1/001-front-matter.pdf,recovered/corpus-v33/vol33/iss1/001-front-matter.txt,kind=front_matter
M-0799,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/002-contents.pdf,33,1,2,2013,Contents,,,4,4a1f6d4a256fb3cab705adfeb1b46765800e6b57b1347517fbe674bb6327cb10,extracted,metadata triaged,recovered/corpus-v33/vol33/iss1/002-contents.pdf,recovered/corpus-v33/vol33/iss1/002-contents.txt,kind=contents
M-0800,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/003-from-the-editors.pdf,33,1,3,2013,From the Editors,"Peter Hoehnle, Joshua Fleer, Carol Medlicott, and Ruth Lambach",,2,8e10fef6d95c7f19a124c6caea3c471e42c0666e9c2b6d5214566e8db582f2af,extracted,metadata triaged,recovered/corpus-v33/vol33/iss1/003-from-the-editors.pdf,recovered/corpus-v33/vol33/iss1/003-from-the-editors.txt,kind=editorial
M-0801,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/004-forerunner-of-liberation-theology-the-oneida-community-s-perfectionist-vision-in-practice.pdf,33,1,4,2013,Forerunner of Liberation Theology: The Oneida Community's Perfectionist Vision in Practice,Giles Wayland-Smith,,18,8b2d1d5310962f0b78d46896042fec0acf72ed17d2547474902f564412f6ac15,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss1/004-forerunner-of-liberation-theology-the-oneida-community-s-perfectionist-vision-in-practice.pdf,recovered/corpus-v33/vol33/iss1/004-forerunner-of-liberation-theology-the-oneida-community-s-perfectionist-vision-in-practice.txt,kind=article
M-0802,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/005-let-down-your-buckets-declension-and-the-debate-on-shaker-marginality.pdf,33,1,5,2013,"""Let Down Your Buckets"": Declension and the Debate on Shaker Marginality",Wendy Wood Davis,,27,9027cd3336e4dfc0a4685319ce4428c5174f617ce182d746ba6767059fa5f361,extracted,close read; finding promoted,recovered/corpus-v33/vol33/iss1/005-let-down-your-buckets-declension-and-the-debate-on-shaker-marginality.pdf,recovered/corpus-v33/vol33/iss1/005-let-down-your-buckets-declension-and-the-debate-on-shaker-marginality.txt,kind=article
M-0803,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/006-the-life-and-legacy-of-count-leon-the-man-who-cleft-the-harmonie.pdf,33,1,6,2013,The Life and Legacy of Count Leon: The Man Who Cleft the Harmonie,Eileen Aiken English,,39,3a25b95356887b974f6094d67eaab525a5e58f1ef9522992fa48d45fa35740e2,extracted,close read; finding promoted,recovered/corpus-v33/vol33/iss1/006-the-life-and-legacy-of-count-leon-the-man-who-cleft-the-harmonie.pdf,recovered/corpus-v33/vol33/iss1/006-the-life-and-legacy-of-count-leon-the-man-who-cleft-the-harmonie.txt,kind=article
M-0804,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/007-review-of-brigham-young-pioneer-prophet.pdf,33,1,7,2013,Review of Brigham Young: Pioneer Prophet,Tammy Heise,,4,21151d7de508daa341a248ff16527b2261e448b1bf688e220e576aef99b6ad07,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss1/007-review-of-brigham-young-pioneer-prophet.pdf,recovered/corpus-v33/vol33/iss1/007-review-of-brigham-young-pioneer-prophet.txt,kind=book_review
M-0805,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/008-review-of-the-mormon-menace-violence-and-anti-mormonism-in-the-postbellum-south.pdf,33,1,8,2013,Review of The Mormon Menace: Violence and Anti-Mormonism in the Postbellum South,Nathaniel Wiewora,,4,46571fdadc3cc26044b56506851192742b9d3293c5d856cf8738317d06db9053,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss1/008-review-of-the-mormon-menace-violence-and-anti-mormonism-in-the-postbellum-south.pdf,recovered/corpus-v33/vol33/iss1/008-review-of-the-mormon-menace-violence-and-anti-mormonism-in-the-postbellum-south.txt,kind=book_review
M-0806,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/009-review-of-a-peculiar-people-anti-mormonism-and-the-making-of-religion-in-nineteenth-century-america.pdf,33,1,9,2013,"Review of ""A Peculiar People"": Anti-Mormonism and the Making of Religion in Nineteenth-Century America",Barton E. Price,,5,22e9718e00744d133abcafffeeb49499af666df2600202bff25bd1907c8c08b5,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss1/009-review-of-a-peculiar-people-anti-mormonism-and-the-making-of-religion-in-nineteenth-century-america.pdf,recovered/corpus-v33/vol33/iss1/009-review-of-a-peculiar-people-anti-mormonism-and-the-making-of-religion-in-nineteenth-century-america.txt,kind=book_review
M-0807,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/010-review-of-an-unreal-estate-sustainability-and-freedom-in-an-evolving-community.pdf,33,1,10,2013,Review of An Unreal Estate: Sustainability and Freedom in an Evolving Community,Timothy Miller,,4,bd0fed9d9b0c7ac429634d3c758a89a9e9c0d93d1b4ce756824738d0fb593397,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss1/010-review-of-an-unreal-estate-sustainability-and-freedom-in-an-evolving-community.pdf,recovered/corpus-v33/vol33/iss1/010-review-of-an-unreal-estate-sustainability-and-freedom-in-an-evolving-community.txt,kind=book_review
M-0808,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/011-review-of-prophetic-encounters-religion-and-the-american-radical-tradition.pdf,33,1,11,2013,Review of Prophetic Encounters: Religion and the American Radical Tradition,Charles P. LeWarne,,4,e13a2b44344321faf6cd229a33ef08acdfb9aa216ba8a35586d5ee0774ff76a3,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss1/011-review-of-prophetic-encounters-religion-and-the-american-radical-tradition.pdf,recovered/corpus-v33/vol33/iss1/011-review-of-prophetic-encounters-religion-and-the-american-radical-tradition.txt,kind=book_review
M-0809,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/012-review-of-spiritual-and-visionary-communities-out-to-save-the-world.pdf,33,1,12,2013,Review of Spiritual and Visionary Communities: Out to Save the World,William J. Metcalf,,4,9116ce648601daeab37810312e20819dd8a1392104b7f61767161d0afe0958d7,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss1/012-review-of-spiritual-and-visionary-communities-out-to-save-the-world.pdf,recovered/corpus-v33/vol33/iss1/012-review-of-spiritual-and-visionary-communities-out-to-save-the-world.txt,kind=book_review
M-0810,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/013-review-of-fruitlands-the-alcott-family-and-their-search-for-utopia.pdf,33,1,13,2013,Review of Fruitlands: The Alcott Family and Their Search for Utopia,Debra Meyers,,5,b680192b0c3228c14dd6f58afdb0ccbe9029b44e3dff61efc4a44ea7133be41a,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss1/013-review-of-fruitlands-the-alcott-family-and-their-search-for-utopia.pdf,recovered/corpus-v33/vol33/iss1/013-review-of-fruitlands-the-alcott-family-and-their-search-for-utopia.txt,kind=book_review
M-0811,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss1/014-back-matter.pdf,33,1,14,2013,Back Matter,,,2,b6d97631689955e354cf1e7e001515cabd4cd7eb9b6e3f659585b2777ca0632f,extracted,metadata triaged,recovered/corpus-v33/vol33/iss1/014-back-matter.pdf,recovered/corpus-v33/vol33/iss1/014-back-matter.txt,kind=back_matter
M-0812,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/001-front-matter.pdf,33,2,1,2013,Front Matter,,,4,6ade917082330b8c1736f4cf4887b5db355e9135637c6273ed7349fb5dc8b01c,extracted,metadata triaged,recovered/corpus-v33/vol33/iss2/001-front-matter.pdf,recovered/corpus-v33/vol33/iss2/001-front-matter.txt,kind=front_matter
M-0813,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/002-contents.pdf,33,2,2,2013,Contents,,,5,abf0a07ab84f1020aad36679257ccf0a4b3eb82c75e4b77c092fa81fb8c059a4,extracted,metadata triaged,recovered/corpus-v33/vol33/iss2/002-contents.pdf,recovered/corpus-v33/vol33/iss2/002-contents.txt,kind=contents
M-0814,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/003-from-the-editors.pdf,33,2,3,2013,From the Editors,"Peter Hoehnle, Joshua Fleer, Carol Medlicott, and Ruth Lambach",,2,92a4afc436457b3b9b81e4a948ba709ec31bdbe31472d8ec9942788df8911680,extracted,metadata triaged,recovered/corpus-v33/vol33/iss2/003-from-the-editors.pdf,recovered/corpus-v33/vol33/iss2/003-from-the-editors.txt,kind=editorial
M-0815,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/004-the-sholem-community-reimagining-a-jewish-agricultural-community-as-the-first-jewish-resort-in-the-catskill-mo.pdf,33,2,4,2013,The Sholem Community: Reimagining a Jewish Agricultural Community as the First Jewish Resort in the Catskill Mountains,Michele Ferris,,29,294292c5345b2bfd551865ea71fd90473054718313a50ccf3f606932a1829179,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss2/004-the-sholem-community-reimagining-a-jewish-agricultural-community-as-the-first-jewish-resort-in-the-catskill-mo.pdf,recovered/corpus-v33/vol33/iss2/004-the-sholem-community-reimagining-a-jewish-agricultural-community-as-the-first-jewish-resort-in-the-catskill-mo.txt,kind=article
M-0816,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/005-a-silver-light-and-a-golden-wheel-shaker-gift-drawing-and-sacred-text-as-a-communal-enterprise.pdf,33,2,5,2013,A Silver Light and a Golden Wheel: Shaker Gift Drawing and Sacred Text as a Communal Enterprise,Jane F. Crosthwaite,,25,2052682f8f0f4bd1836b4ce86f9a924f78be93a0a664afca9b58f94c1c203f0b,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss2/005-a-silver-light-and-a-golden-wheel-shaker-gift-drawing-and-sacred-text-as-a-communal-enterprise.pdf,recovered/corpus-v33/vol33/iss2/005-a-silver-light-and-a-golden-wheel-shaker-gift-drawing-and-sacred-text-as-a-communal-enterprise.txt,kind=article
M-0817,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/006-the-golden-wheel.pdf,33,2,6,2013,"The ""Golden Wheel""",Marilla Fairbanks,,5,31220b4575359dd01daa30a591f03f9f7e2171dbc23a0d8fd8b603c970c7da96,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss2/006-the-golden-wheel.pdf,recovered/corpus-v33/vol33/iss2/006-the-golden-wheel.txt,kind=article
M-0818,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/007-a-community-of-bruderhof-leavers-reflections-on-the-kit-hummer-process.pdf,33,2,7,2013,A Community of Bruderhof Leavers: Reflections on the KIT /Hummer Process,J. Timothy Johnson and Ruth Lambach,,21,d6a6dc9318822ec32e6b240df760d19c0f28b3e1471877d58f984b7e8c45a796,extracted,close read; finding promoted,recovered/corpus-v33/vol33/iss2/007-a-community-of-bruderhof-leavers-reflections-on-the-kit-hummer-process.pdf,recovered/corpus-v33/vol33/iss2/007-a-community-of-bruderhof-leavers-reflections-on-the-kit-hummer-process.txt,kind=article
M-0819,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/008-review-of-arcadia.pdf,33,2,8,2013,Review of Arcadia,Deborah E. Altus,,5,05f584b8e0d2e874fcb4bbd65c4b4cda1d73f04b23f4ab4744a52e2210503544,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss2/008-review-of-arcadia.pdf,recovered/corpus-v33/vol33/iss2/008-review-of-arcadia.txt,kind=book_review
M-0820,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/009-review-of-chosen-people-the-rise-of-black-israelite-religions.pdf,33,2,9,2013,Review of Chosen People: The Rise of Black Israelite Religions,Monica C. Reed,,4,df352049094aca6192531600b26f72a7091e31af59785c849991f036dfd14b0b,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss2/009-review-of-chosen-people-the-rise-of-black-israelite-religions.pdf,recovered/corpus-v33/vol33/iss2/009-review-of-chosen-people-the-rise-of-black-israelite-religions.txt,kind=book_review
M-0821,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/010-review-of-gospel-according-to-the-klan-the-kkk-s-appeal-to-protestant-america-1915-193-0.pdf,33,2,10,2013,"Review of Gospel According to the Klan: The KKK' s Appeal to Protestant America, 1915-193 0",Martin E. Marty,,4,dd1fee01491fc47820964cc051bb3091431f37c56953f64d1d42c6ad078ab893,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss2/010-review-of-gospel-according-to-the-klan-the-kkk-s-appeal-to-protestant-america-1915-193-0.pdf,recovered/corpus-v33/vol33/iss2/010-review-of-gospel-according-to-the-klan-the-kkk-s-appeal-to-protestant-america-1915-193-0.txt,kind=book_review
M-0822,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/011-review-of-inside-the-ark-the-hutterites-in-canada-and-the-united-states.pdf,33,2,11,2013,Review of Inside the Ark: The Hutterites in Canada and the United---States,Timothy Miller,,4,0c26b3d181bf55db74e45754f67db91235179c08484c7ece4909916aaf6ae320,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss2/011-review-of-inside-the-ark-the-hutterites-in-canada-and-the-united-states.pdf,recovered/corpus-v33/vol33/iss2/011-review-of-inside-the-ark-the-hutterites-in-canada-and-the-united-states.txt,kind=book_review
M-0823,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/012-review-of-the-communal-idea-in-the-twenty-first-century.pdf,33,2,12,2013,Review of The Communal Idea in the Twenty-First Century,Lucy Sargisson,,4,55756e54156b23e2278eedd41cafa059d3a5644e0ab076ab2a50eeb51a2fd52e,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss2/012-review-of-the-communal-idea-in-the-twenty-first-century.pdf,recovered/corpus-v33/vol33/iss2/012-review-of-the-communal-idea-in-the-twenty-first-century.txt,kind=book_review
M-0824,archive_pdf,REDACTED,vol33.zip,application/zip,96183475,vol33.zip,vol33/iss2/013-review-of-utopias-a-brief-history-from-ancient-writings-to-virtual-communities.pdf,33,2,13,2013,Review of Utopias: A Brief History from Ancient Writings to Virtual Communities,Tom Moylan,,5,9918ea9f766aa01823f3d0d5a5288e52feba3a8a3b188b7421923cb492939a52,extracted,contextual close read; no distinct finding,recovered/corpus-v33/vol33/iss2/013-review-of-utopias-a-brief-history-from-ancient-writings-to-virtual-communities.pdf,recovered/corpus-v33/vol33/iss2/013-review-of-utopias-a-brief-history-from-ancient-writings-to-virtual-communities.txt,kind=book_review
